feature,p_value,u_stat,cohens_d,cohens_d_raw,log2_fc,ad_mean,control_mean,direction,p_adj
s__GGB4599_SGB6362,0.41346229373009313,1251.0,0.24936012654287495,-0.24936012654287495,0.0,-0.47578065163975347,0.4029810580041767,down,0.5616115465186277
s__Clostridium_sp_1001270H_150608_G6,0.6584438556683863,1200.0,0.1649227061062744,-0.1649227061062744,-0.6198372821615459,0.9773398215972576,1.5018799127972884,down,0.7730717333758381
s__Dialister_invisus,0.02510493603849428,1444.0,0.3188776931046182,0.3188776931046182,0.3166834159328363,4.295989380300225,3.4493081279972437,up,0.09707241934884454
s__Faecalibacterium_prausnitzii,0.1115138231079167,1356.0,0.31608349123885904,0.31608349123885904,0.0663232364834311,6.729738171365671,6.4273638262892545,up,0.23778682868599885
s__Ruminococcus_bromii,0.6478161761410279,1202.0,0.029543961028322883,-0.029543961028322883,-0.02208253792275942,5.3333588275992785,5.4156215811930855,down,0.762136677812974
s__Anaerobutyricum_hallii,0.022808762726062828,1449.0,0.29034042411946437,0.29034042411946437,0.09772613341837483,5.413011672246102,5.058484994683181,up,0.09186862764664194
s__Blautia_faecis,0.3766285541658865,1260.0,0.20953081006674276,0.20953081006674276,0.07233820050568511,5.08932618741739,4.84043417551397,up,0.5340942821912327
s__Ruminococcus_torques,0.027598579917792194,1439.0,0.28329746666469346,0.28329746666469346,0.12246043705469205,4.996410022606712,4.589800469354212,up,0.10327210549883532
s__Blautia_obeum,0.372664716426093,1261.0,0.15268424677728049,0.15268424677728049,0.060781239837458076,4.740963627018288,4.5453742472103436,up,0.5297684694292499
s__Blautia_wexlerae,0.0002890577322703799,1632.0,0.7786890630361538,0.7786890630361538,0.2321467325182125,6.5739586348670525,5.596852184957132,up,0.012896421901293873
s__Anaerostipes_hadrus,0.052658852193250644,1403.0,0.40784451764177965,0.40784451764177965,0.12596726351568618,5.80102268061732,5.315995916535829,up,0.15045386340928757
s__GGB4578_SGB6328,0.026576586027699474,1441.0,0.09784391677708383,0.09784391677708383,0.268734300548589,0.747236728145702,0.6202419335525099,up,0.10141065721095852
s__Akkermansia_muciniphila,0.8136136643159425,1172.0,0.0740030387033915,0.0740030387033915,0.07390598406288718,4.051775920955487,3.8494395240276016,up,0.8837002346502747
s__Ruminococcus_bicirculans,0.7016300631766004,1192.0,0.023270306938045788,-0.023270306938045788,-0.02765357224794723,3.580917478796607,3.6502185488834282,down,0.7994506664258888
s__Coprococcus_comes,0.5263267811667448,1226.0,0.056012521346283706,0.056012521346283706,0.024419237570170404,4.519744301055687,4.443886342733755,up,0.6711666511237274
s__Candidatus_Cibionibacter_quicibialis,0.9236951070705481,1153.0,0.004021194991640096,0.004021194991640096,0.001181925327748028,5.738276708023525,5.733577560257271,up,0.9566842180373534
s__GGB3256_SGB4303,0.7071003308215189,1088.0,0.32837020355306024,-0.32837020355306024,-0.371585903702438,2.3922403025886982,3.0950189022799095,down,0.7994506664258888
s__GGB34797_SGB14322,0.9178455440902012,1125.0,0.10614235207336528,-0.10614235207336528,-0.09210959964710197,2.8971336951662074,3.088135085600213,down,0.952326324816309
s__Lachnospira_eligens,0.3163393805926976,1003.0,0.40764973994691467,-0.40764973994691467,-0.48213983155048173,2.842073334605417,3.969847568385457,down,0.47045343780452464
s__Alistipes_finegoldii,0.388675296617357,1022.0,0.2771881340915204,-0.2771881340915204,-0.41197862812683733,1.8865643372239052,2.5100914541407318,down,0.5445209469518528
s__Coprococcus_catus,0.8423189083095232,1112.0,0.22873272801858463,-0.22873272801858463,-0.15379728773003495,3.2315907328144724,3.59512463411281,down,0.905875075391755
