feature,coefficient,abs_coefficient
Cluster_2523,0.2956541339898301,0.2956541339898301
Cluster_3387,-0.25857150773374016,0.25857150773374016
Cluster_3850,0.256103170160789,0.256103170160789
Cluster_4079,0.24487207378799486,0.24487207378799486
Cluster_2037,-0.23772395679632097,0.23772395679632097
Cluster_2289,0.22532101924554018,0.22532101924554018
Cluster_4159,-0.21085865057370212,0.21085865057370212
Cluster_1295,0.19992908598911246,0.19992908598911246
Cluster_610,-0.19704323448247799,0.19704323448247799
Cluster_2,-0.19559098124446797,0.19559098124446797
Cluster_889,0.19271840328236814,0.19271840328236814
Cluster_3665,-0.18678504967523876,0.18678504967523876
Cluster_879,-0.18183929131832355,0.18183929131832355
Cluster_1418,-0.17984157383506086,0.17984157383506086
Cluster_4169,0.17916126878320654,0.17916126878320654
Cluster_1096,0.17776924055000953,0.17776924055000953
Cluster_2064,0.1776436856543822,0.1776436856543822
Cluster_2441,0.1772104149671689,0.1772104149671689
Cluster_4122,0.17266850176295698,0.17266850176295698
Cluster_141,0.1682061743097131,0.1682061743097131
Cluster_622,0.16485595838493441,0.16485595838493441
Cluster_77,-0.16390311206180955,0.16390311206180955
Cluster_2763,-0.15208601271921507,0.15208601271921507
Cluster_1473,0.14951714375731495,0.14951714375731495
Cluster_3635,-0.14747452765644556,0.14747452765644556
Cluster_3551,0.14531997700683671,0.14531997700683671
Cluster_29,0.1450535493475297,0.1450535493475297
Cluster_3086,-0.14393913045526807,0.14393913045526807
Cluster_620,0.14184974316745963,0.14184974316745963
Cluster_2809,0.13721473718848326,0.13721473718848326
Cluster_2680,0.13552090089714602,0.13552090089714602
Cluster_4264,-0.13334845367489614,0.13334845367489614
Cluster_2075,0.1322531992591645,0.1322531992591645
Cluster_4361,0.13077896313317366,0.13077896313317366
Cluster_3894,0.1287378704315209,0.1287378704315209
Cluster_1426,-0.1270744231591804,0.1270744231591804
Cluster_3263,0.12676850201485731,0.12676850201485731
Cluster_2624,-0.12647372408162919,0.12647372408162919
Cluster_2157,0.12556280137791892,0.12556280137791892
Cluster_1133,-0.12494467453445732,0.12494467453445732
Cluster_3618,-0.1218076869924854,0.1218076869924854
Cluster_3409,0.12059517291416226,0.12059517291416226
Cluster_2968,-0.1167768722459319,0.1167768722459319
Cluster_2242,0.11577607266135245,0.11577607266135245
Cluster_3609,-0.11463912058141504,0.11463912058141504
Cluster_4106,0.11391239129474742,0.11391239129474742
Cluster_2144,-0.11189437788015817,0.11189437788015817
Cluster_3526,-0.11184929566905506,0.11184929566905506
Cluster_2833,-0.11141078044133065,0.11141078044133065
Cluster_3601,0.10963060802251957,0.10963060802251957
Cluster_3332,-0.10693625149989618,0.10693625149989618
Cluster_1579,0.10630700907852243,0.10630700907852243
Cluster_3176,-0.10605977167670327,0.10605977167670327
Cluster_329,-0.10506488639029053,0.10506488639029053
Cluster_1551,-0.10474102324747592,0.10474102324747592
Cluster_1191,0.10250393090618698,0.10250393090618698
Cluster_3906,-0.10233221537864562,0.10233221537864562
Cluster_2181,-0.10195831063401171,0.10195831063401171
Cluster_437,0.10155315040254642,0.10155315040254642
Cluster_3413,-0.10132722758502682,0.10132722758502682
Cluster_52,-0.09940944426128462,0.09940944426128462
Cluster_1239,-0.09900745758095295,0.09900745758095295
Cluster_2821,0.097898962558713,0.097898962558713
Cluster_2853,0.09396231635379118,0.09396231635379118
Cluster_500,0.09364029430463776,0.09364029430463776
Cluster_4439,0.09224677404532758,0.09224677404532758
Cluster_3528,-0.09176386785535384,0.09176386785535384
Cluster_4123,0.09173635567266152,0.09173635567266152
Cluster_2283,0.09165029162567874,0.09165029162567874
Cluster_2430,0.08904428007670713,0.08904428007670713
Cluster_326,-0.08853528529046782,0.08853528529046782
Cluster_388,-0.08816574541508644,0.08816574541508644
Cluster_2623,-0.08704475114612584,0.08704475114612584
Cluster_4389,0.08516430895439642,0.08516430895439642
Cluster_40,-0.08498135210233085,0.08498135210233085
Cluster_2163,-0.08412398538747846,0.08412398538747846
Cluster_1967,0.08280315254962947,0.08280315254962947
Cluster_4257,-0.08258423109407047,0.08258423109407047
Cluster_2605,-0.08068042459483238,0.08068042459483238
Cluster_3877,-0.07968116459302889,0.07968116459302889
Cluster_2024,-0.07946913295638743,0.07946913295638743
Cluster_1833,0.07946078181469106,0.07946078181469106
Cluster_4366,0.07836374352561531,0.07836374352561531
Cluster_911,-0.07823133665565105,0.07823133665565105
Cluster_642,0.07797344660404165,0.07797344660404165
Cluster_3492,0.07724079378707749,0.07724079378707749
Cluster_4161,0.07722088987614541,0.07722088987614541
Cluster_2008,0.07605227005232369,0.07605227005232369
Cluster_4249,0.07537608819543806,0.07537608819543806
Cluster_1672,-0.07397914248947002,0.07397914248947002
Cluster_1463,0.07270171918577568,0.07270171918577568
Cluster_2342,0.07258213443760896,0.07258213443760896
Cluster_3202,-0.07189062503094591,0.07189062503094591
Cluster_2820,0.07104502617711887,0.07104502617711887
Cluster_4198,0.0709297831554847,0.0709297831554847
Cluster_517,-0.07074824217259694,0.07074824217259694
Cluster_408,-0.0701438250449156,0.0701438250449156
Cluster_4146,-0.07013961747854577,0.07013961747854577
Cluster_4037,-0.07011232736836312,0.07011232736836312
Cluster_344,0.06921435005689536,0.06921435005689536
Cluster_3992,-0.06869453742064564,0.06869453742064564
Cluster_3056,-0.06863126695602072,0.06863126695602072
Cluster_129,0.0683173565718814,0.0683173565718814
Cluster_229,-0.06812920309341135,0.06812920309341135
