feature,importance
Cluster_1379,0.007903057828257681
Cluster_2608,0.006652287145897052
Cluster_651,0.006166369805666321
Cluster_578,0.006027768090848357
Cluster_622,0.00600124766364667
Cluster_15,0.0052682448534218124
Cluster_4058,0.005219519359748746
Cluster_3387,0.005182312505102046
Cluster_3850,0.005129738120209325
Cluster_4169,0.0051154417464549864
Cluster_2853,0.004988734811800718
Cluster_3476,0.004982707236125237
Cluster_2523,0.0048748364447765355
Cluster_3466,0.00483444917468598
Cluster_4304,0.004722533305633531
Cluster_3705,0.004250655296229158
Cluster_1357,0.004025302640649239
Cluster_2946,0.003999000985593384
Cluster_3397,0.0038391422423456095
Cluster_220,0.0036399108943246314
Cluster_3609,0.0032636692602373736
Cluster_3635,0.003198254945812159
Cluster_4159,0.0031200696135376812
Cluster_1049,0.003047656866259994
Cluster_779,0.0029871355810756413
Cluster_879,0.0029638490757558627
Cluster_3969,0.0029251528656218063
Cluster_2809,0.0029125825067462634
Cluster_2528,0.0028542261637475646
Cluster_1473,0.0028508668252810185
Cluster_3870,0.0028326177319834586
Cluster_1430,0.002825176989796479
Cluster_897,0.002753355353917364
Cluster_202,0.0027489860287526068
Cluster_566,0.0026900289885704227
Cluster_3457,0.002680909948404663
Cluster_1191,0.002612821798449034
Cluster_500,0.002608961778723706
Cluster_2037,0.002592978991085435
Cluster_3063,0.002567173521039749
Cluster_159,0.0025328355543790012
Cluster_1416,0.0025304094355161266
Cluster_2733,0.002507616232112326
Cluster_1580,0.002492217563139329
Cluster_4213,0.00247155629220925
Cluster_2820,0.0024596066464067467
Cluster_987,0.0024220695318460193
Cluster_3551,0.0024062846218336274
Cluster_1833,0.002368467914511013
Cluster_3871,0.0022242225728143724
Cluster_30,0.002210474117545898
Cluster_286,0.002208952789554995
Cluster_1651,0.0021775554794314133
Cluster_2609,0.0021658593758505356
Cluster_3771,0.002136079444387327
Cluster_939,0.002106918946632397
Cluster_4384,0.002077522830426462
Cluster_1579,0.0020684486213898273
Cluster_141,0.0020431449132017458
Cluster_4024,0.0020356501218221894
Cluster_344,0.002032598781258177
Cluster_4388,0.0020266203948983547
Cluster_3878,0.0020147868760983715
Cluster_3395,0.0020121525335881313
Cluster_4079,0.0020073072974776244
Cluster_3035,0.0020009222603555982
Cluster_3287,0.00199470373632036
Cluster_610,0.001991543949350489
Cluster_3733,0.0019813374415169976
Cluster_2410,0.0019724414883396818
Cluster_1551,0.0019637815537378468
Cluster_3094,0.0019579336822587432
Cluster_4146,0.0019440061815836495
Cluster_3176,0.0019358230061687935
Cluster_229,0.001902593907298191
Cluster_2042,0.0018768511737898468
Cluster_329,0.001868799395472685
Cluster_324,0.0018666318101758115
Cluster_3943,0.0018586370148096685
Cluster_129,0.0018509068650366558
Cluster_1133,0.0018462270332208406
Cluster_536,0.0018426799349114563
Cluster_1960,0.0018254207871710095
Cluster_2289,0.001807805639086445
Cluster_3103,0.0018009141396357635
Cluster_2386,0.0017883442301637282
Cluster_1590,0.0017876618166999434
Cluster_2283,0.001760613319267585
Cluster_2780,0.0017449628274092339
Cluster_1446,0.0017039686435158848
Cluster_4389,0.00169620755583264
Cluster_508,0.0016798525372440228
Cluster_1859,0.0016720062968145547
Cluster_2916,0.0016642884758617908
Cluster_1692,0.0016529081226819694
Cluster_2660,0.0016383339758269965
Cluster_2774,0.001611837596063633
Cluster_2394,0.0016110053224968426
Cluster_3896,0.0016082502769237924
Cluster_1024,0.0015953832730304922
Cluster_1010,0.0015875808010960358
Cluster_4328,0.0015855600795217414
Cluster_3526,0.001567086044872658
Cluster_1,0.001564156921721034
Cluster_2038,0.0015597339501319414
Cluster_2064,0.001555623746597677
Cluster_4264,0.0015458040784477446
Cluster_2482,0.0015330823283527398
Cluster_2066,0.0015324439287703164
Cluster_3212,0.0015255355595270605
Cluster_3253,0.0015255087802265083
Cluster_3467,0.0015145038323624183
Cluster_44,0.0015080394201405021
Cluster_1440,0.0015023073179623887
Cluster_1798,0.0014916073384238031
Cluster_2841,0.0014888835418280007
Cluster_2955,0.001472727818553139
Cluster_61,0.0014640057569439862
Cluster_1969,0.0014595155683324946
Cluster_1038,0.0014585633935449557
Cluster_2963,0.0014461156599943716
Cluster_4366,0.0014318764977202332
Cluster_71,0.0014296005328010872
Cluster_3016,0.0014256881411252097
Cluster_1919,0.0014178988977000995
Cluster_809,0.001417297748891524
Cluster_49,0.0014087411608089732
Cluster_52,0.0014012266653501478
Cluster_3618,0.0013998731012299485
Cluster_2227,0.0013913284444793768
Cluster_3420,0.0013900467709900579
Cluster_4016,0.0013870604917754713
Cluster_4420,0.001383388736547226
Cluster_4175,0.0013786795365911268
Cluster_460,0.0013693201146910852
Cluster_3741,0.0013686740546799627
Cluster_3450,0.0013683896111673728
Cluster_2624,0.0013628038308371093
Cluster_42,0.0013624551294730328
Cluster_3124,0.0013566691368593787
Cluster_692,0.0013451543174388789
Cluster_1021,0.001343168466033184
Cluster_2720,0.0013419518629270227
Cluster_3073,0.0013382956276402683
