feature,importance
K14155,0.01737819506986518
K03696,0.010457591289289614
K07027,0.007838861320853999
K01738,0.0073827523108582725
K01658,0.007237003981367131
K03111,0.007141435920678294
K01733,0.00672995330184306
K01633,0.0064763496616124
K00950,0.006289306948436024
K21064,0.006049200201240646
K01193,0.005619712119880757
K00262,0.0054686883277937125
K01586,0.005439785932402658
K02470,0.005356005017192816
K12410,0.005117312842839087
K01955,0.005075230613436695
K00784,0.005034594505300708
K00762,0.004961801976296659
K03315,0.004863198391704816
K00602,0.004731238502138188
K01719,0.004702440446175014
K00286,0.004544101705435294
K09121,0.004455854349601745
K17758,0.004375052632199287
K22522,0.0043424954245657645
K00609,0.0042970305019814845
K02897,0.004266294852235071
K01524,0.004232122787517021
K00088,0.004089993575611315
K11072,0.0040733271171619866
K01710,0.004033948784344306
K03147,0.003986935692066761
K03149,0.003964397586732884
K01934,0.003938779697919927
K03930,0.003917237027428994
K01703,0.0038864517757202306
K07452,0.0038699954803395136
K00648,0.0038274819907692667
K10206,0.003689795865075418
K01952,0.0036753773207451514
K23997,0.0036499131673913407
K00800,0.0036121074910322173
K06969,0.0035001742404093244
K26937,0.003494543338398239
K17686,0.0034591876863494285
K07139,0.0033825606349696473
K07098,0.003347280998627881
K00852,0.003267700909293724
K03695,0.003259648868358042
K01652,0.0032349912971772047
K03332,0.0032018016221518294
K07484,0.003082935095101137
K19265,0.0028905529778300953
K15738,0.0028413485496372247
K19005,0.0027637913518147516
K06147,0.0027571919256571807
K03654,0.0027489672386924236
K03429,0.002672214710338331
K02495,0.0026712693740986297
K05601,0.0026576412215208343
K06889,0.0026240283211919966
K00287,0.0026218784701085404
K01207,0.0025652409789526953
K01956,0.0025419923935854783
K02837,0.0025326928922786303
K09704,0.0025233725951591224
K07391,0.002460147853567935
K09458,0.0024591765067451536
K23060,0.0024355015128690147
K07736,0.0024087592981912286
K00969,0.0023463722782382105
K01912,0.002325089539827845
K09861,0.0022920283207602905
K02909,0.0022830553476238394
K03453,0.002247591339575055
K06173,0.0022427695177083336
K10118,0.00223720698828999
K01704,0.002236098324206225
K12257,0.002232990674180842
K11070,0.00223194532586275
K01246,0.002231124757240104
K07494,0.0022172251128792864
K01925,0.002204978647775076
K01465,0.002197411407479467
K19147,0.0021913492209370633
K01649,0.0021798483298822503
K24180,0.00217510684035427
K01938,0.0021637805295783015
K05349,0.0021612606973578303
K03547,0.00212741977589648
K00891,0.0021174553416449015
K02503,0.0021047310907629734
K03077,0.0020637457541066947
K09768,0.002053839510713917
K00791,0.002037423770479556
K16213,0.0020262027892607925
K03217,0.0020157626622664153
K06131,0.001981409553629889
K01372,0.001979732659294972
K02040,0.0019722871423199966
K28192,0.0019572689445275437
K02014,0.001914845349529483
K17828,0.0019031464813597742
K01489,0.001895954083838215
K01950,0.0018887399220375318
K04762,0.0018812875799701795
K07154,0.001875939899386579
K00590,0.001875671529338439
K03502,0.001870317300899416
K04077,0.00185479123227299
K06387,0.001831360877026991
K06407,0.0018275067066381412
K00688,0.0018249862761145613
K00133,0.0018091854472006832
K18887,0.0018027605116678863
K03734,0.0017865908744784207
K02469,0.0017846145861683282
K01756,0.0017784362091965995
K07459,0.0017761430805667677
K02493,0.0017697071114310345
K03284,0.001752089709780204
K15255,0.0017496967671126345
K00848,0.0017480001617063957
K03555,0.0017446129849184894
K09710,0.0017396547991784335
K02032,0.001739342844525403
K01972,0.0017279119251489355
K01696,0.001702933015814329
K01243,0.0016932941331575168
K07029,0.0016898031881928378
K00974,0.0016794142045764566
K02358,0.001677990875553819
K05366,0.0016762408115753914
K00986,0.001668844972405635
K04486,0.0016616133713961594
K02774,0.0016546168707427525
K00794,0.0016485501644555093
K07271,0.0016467974481180737
K00937,0.001644960908294198
K01607,0.0016373422946624192
K03699,0.0016346305906595195
K03698,0.0016294156556069409
K01358,0.0016266951562598233
K00796,0.0016250352392021957
K25152,0.0016225288155776883
K01486,0.0016184472834248132
K01262,0.001610608021899549
K03601,0.0016094759074081176
K01006,0.0015971035488871264
K00759,0.0015907864674672813
K06997,0.0015812003589129073
K00764,0.00157904633056848
K02004,0.001573884545591444
K03500,0.0015607157598790525
K01338,0.0015603602772803979
K02346,0.0015590871669611604
K01462,0.0015565976683172575
K19158,0.0015509658252828205
K01139,0.0015391129247769406
K02233,0.0015333186799269321
K09952,0.0015241328278112211
K01284,0.001522448973033883
K02775,0.0015142741906799093
K07444,0.0015096290158514902
K01868,0.0015052592902287986
K11991,0.0015042677164495038
K19221,0.0015002881852968363
K06909,0.0014965884152818192
K02954,0.0014874299824499464
K19302,0.0014874016487241568
K05878,0.0014861598054688977
K08974,0.0014730544654178747
K07636,0.0014607993455241393
K21571,0.0014607184807067708
K17836,0.001446952567878067
K01173,0.0014434184924032264
K01992,0.001429187517221695
K03718,0.0014272738308221226
K02483,0.0014242744306347658
K03320,0.0014201040024145683
K01480,0.0014192346966945383
K03040,0.0014166913069428267
K00876,0.001413017506825775
K03286,0.0014100277555950092
K00013,0.0013949958507379204
K00645,0.0013845906184372352
K07507,0.0013844107907578635
K19509,0.0013705728787275155
K07464,0.0013685058008204732
K07173,0.0013648356793498442
K15635,0.0013583817162752354
K03308,0.0013432462318527653
K00765,0.0013418952435330271
K00014,0.0013390418388121263
K03088,0.0013383174634494788
K16870,0.0013378069344306188
K04068,0.001336397492727685
K00942,0.0013321439614840966
K19693,0.0013311000734763773
K02115,0.0013238815065483478
K00806,0.0013199473722409608
K02377,0.0013181574912686613
K01442,0.0013085914538791433
K01791,0.0012987183688020995
K01835,0.0012983997716879431
K03569,0.0012959974649945402
K01625,0.0012913776327132594
K03437,0.001291020914124327
K07816,0.0012910150434096205
K03281,0.0012900179449878927
K01961,0.0012878690146026141
K03617,0.0012832748462868642
K02026,0.0012787067416864702
K19824,0.0012730041330572153
K01749,0.0012695086313452661
K15865,0.0012612687663313927
K02086,0.0012459704332726314
K06298,0.0012391821454998855
K23775,0.0012341943552457064
K01424,0.0012251256974547236
K12340,0.0012249955764257801
K02970,0.0012249730785691348
K02902,0.0012178659477823264
K09607,0.0012157589857545305
K00610,0.0012055428949767236
K09808,0.0012049836630248466
K03152,0.0012026911519420409
K00174,0.0011914201544334841
K01924,0.0011895913695585364
K01491,0.0011891259653266735
K07107,0.0011834787772856189
K18682,0.0011818844746677398
K05795,0.001181705358444312
K09125,0.0011792904841044314
K04651,0.001174071164876609
K07001,0.0011702840937371137
K01273,0.0011698609139109703
K08640,0.001169439386181535
K04066,0.0011630703061130097
K00046,0.0011606079257565733
K03585,0.0011578451822358824
K01914,0.0011568547835213404
K03438,0.0011551674892154667
K16926,0.0011410676901371613
K02916,0.0011404806652372582
K06871,0.0011337083114415383
K02529,0.0011335782282060234
K06392,0.0011304169937973421
K15460,0.0011282664643926512
K02030,0.001127585113444844
K01495,0.0011250728547075003
K00767,0.0011226824229321434
K16211,0.0011192411444801182
K11527,0.0011163536150187966
K15584,0.001115238763895726
K02773,0.0011134410885642008
K07491,0.0011112629325157658
K16921,0.0011050691288031868
K00956,0.0011023703991779143
K23351,0.0010990622179903463
K06864,0.0010989756791991382
K14060,0.001097693461576022
K01687,0.001094623562334873
K15633,0.0010896409045121041
K04041,0.001084575942805939
K19955,0.0010836413286649256
K02429,0.001080968078860523
K01803,0.0010805263964379728
K06959,0.0010800942307755323
K07172,0.0010748328457699508
K02025,0.0010727233475454738
K03442,0.0010714501836824701
K00145,0.0010676993592187297
K01154,0.0010669705206306568
K15532,0.0010628376977028326
K15519,0.0010624677869254086
K03563,0.0010623254301536415
K00134,0.0010588411984625678
K01218,0.0010541362858943225
K14170,0.0010517280476372642
K03524,0.0010499836362367785
K00928,0.0010467098424751344
K03092,0.0010427923851213134
K00939,0.001041205490951027
K03340,0.0010358763741392107
K07304,0.001035313088441169
K01866,0.0010303776882585375
K02994,0.0010263068569171154
K20490,0.0010257122611380906
K07240,0.0010244617434449644
K02433,0.0010152039268244398
K21744,0.001013863630241464
K07075,0.0010136126249609455
K02520,0.0010114485681648859
K00175,0.001005911447469627
K07321,0.001004237447082853
K06921,0.0010004365976380044
K09955,0.0009997375501852835
K07079,0.000997426079791932
K01619,0.0009961215302336953
K03073,0.0009927791180497404
K00604,0.0009923429769045035
K28560,0.0009898609201053272
K01190,0.000987873612033353
K10709,0.0009837822894564754
K00949,0.0009812656233254217
K00426,0.0009710073482505967
K11068,0.0009706197583164903
K02113,0.0009686266632219021
K03531,0.0009676513623830481
K03215,0.0009673752196311922
K03786,0.0009656713911608625
K02528,0.0009650903660644433
K01448,0.0009644274777205871
K01156,0.0009629439133002349
K07137,0.0009558243815310677
K21574,0.0009554265686050672
K00067,0.0009545828660855806
K01091,0.0009539400737892272
K01447,0.0009526357810541734
K01892,0.0009494160321362936
K00176,0.000948525082058674
K13652,0.0009461832572954072
K03572,0.0009449199809124377
K01126,0.0009420529730308642
K01854,0.0009397322098362957
K04095,0.0009362515512583307
K07481,0.0009348017508793773
K09117,0.0009344189053007767
K01811,0.0009258961486627145
K15580,0.0009246594314704766
K00954,0.0009159313947716145
K02982,0.000913652381077274
K00957,0.0009128505479784393
K01740,0.0009119163115721393
K02338,0.000911865425375961
K07493,0.0009093359333619601
K00847,0.000908541015729776
K01945,0.000907861072268042
K03703,0.0009068642370906516
K03616,0.0009064043808651351
K02874,0.0009025418628616366
K02114,0.0009017828848844424
K02315,0.0008965509616934257
K02171,0.0008952726509215698
K04656,0.0008939084402042417
K02959,0.0008882107801166883
K00243,0.0008863261507995912
K00548,0.0008856946312120364
K09809,0.0008834463838971944
K00930,0.0008831515134190309
K06142,0.0008775354366587216
K10441,0.0008730447868593521
K01187,0.0008715839208442005
K03324,0.0008712108732381728
K12529,0.000871121892497187
K01893,0.0008669754829819892
K07171,0.0008665796293213812
K08483,0.0008659699556909621
K00931,0.0008657566337403818
K00973,0.0008655779123229699
K18346,0.0008650611267089239
K03534,0.0008562867319639916
K06915,0.0008540679199278656
K03589,0.0008526632579186773
K02372,0.0008494525011280906
K04763,0.0008494366646854948
K03798,0.0008488196491116851
K03722,0.0008376100280537205
K01990,0.0008375794231932341
K03549,0.0008368019714903305
K02687,0.0008365892703113925
K01303,0.0008361863757751737
K01752,0.0008357147375058477
K21528,0.0008331453057814221
K00012,0.000829116707528826
K06158,0.0008198656817183358
K18345,0.0008179230079758597
K06941,0.0008121239464354631
K03558,0.0008120839417606538
K05540,0.0008116486702828161
K02757,0.0008114137847859598
K13683,0.0008068990306252
K07478,0.000805868444403545
K04567,0.0008039345939930681
K04517,0.0007972196141881146
K06933,0.0007959523625827491
K16787,0.0007935853859240163
K00655,0.0007934177025994331
K06183,0.0007926263381219671
K18349,0.0007921268278568379
K03614,0.0007910926496122673
K02551,0.0007821111688056343
K02965,0.0007811196738988999
K07498,0.0007810024236148554
K02851,0.0007762082732347554
K00971,0.0007760176715750427
K07000,0.0007751706401748938
K07646,0.0007734460101381244
K06287,0.0007725690314523266
K04655,0.0007703209539791351
K07386,0.000769247824287189
K19353,0.000769008630053819
K02031,0.0007676537614391553
K07720,0.0007630855141684808
K03629,0.000758091107590367
K01613,0.0007572199306789897
K02038,0.000757145068994927
K12308,0.0007552815003023348
K00965,0.0007539846556689509
K05833,0.0007537438560379459
K03744,0.0007497688288971618
K07461,0.0007484719036539556
K01937,0.000748343354867025
K01897,0.0007436306197380651
K01297,0.0007436209221601877
K15582,0.0007406706058744686
K07447,0.000740057123525063
K05970,0.0007385632191213629
K02035,0.0007377928002848486
K11753,0.000737226478246226
K00854,0.0007320367082842736
K02961,0.0007317140077822479
K00948,0.0007292194832845663
K01933,0.0007279051604352802
K19271,0.0007255731573865389
K03671,0.0007239328485930223
K01778,0.0007236546422489743
K01318,0.0007214752555847659
K00278,0.0007211262532160352
K06133,0.0007204169638301208
K01537,0.0007204143870848681
K03628,0.0007168986703641752
K07322,0.0007155706113668234
K00874,0.0007143315051534515
K02242,0.000709478600124303
K03559,0.0007085701880044544
K24950,0.0007083204464443865
K01251,0.0007069951094658812
K03544,0.0007060211620646765
K07560,0.0007058269732980151
K03590,0.0007039958089328598
K07482,0.0007032503703106363
K02313,0.0007013078353767399
K07487,0.000699923916591712
K01735,0.000697682009832092
K06283,0.0006962011917796135
K03975,0.0006930516075399036
K00003,0.0006928986647697534
K14059,0.0006920674457628238
K03501,0.0006894182770066701
K01657,0.0006866691049688353
K03282,0.000683585472397299
K07030,0.000678070397438638
K01507,0.0006775814501268358
K06904,0.0006757390789683511
K03299,0.0006742457229553428
K03484,0.000672891613318404
K02823,0.000671369976981131
K02072,0.0006690149200998753
K02160,0.000668723678595705
K01153,0.0006677042631834418
K02563,0.0006663436500098705
K19956,0.0006660083543590026
K02071,0.0006654500582370386
K01873,0.0006650532123158844
K03631,0.0006627733193325688
K10117,0.0006626861024939672
K15923,0.0006626753114038667
K11689,0.0006604587900009277
K01755,0.0006577959686734691
K02904,0.0006568037170840125
K08600,0.0006540158318146516
K00058,0.0006516201413981532
K01185,0.0006479452983982666
K01805,0.0006473271572794455
K00640,0.0006471507286235574
K06001,0.0006469595659785421
K02050,0.0006446307734967256
K02931,0.0006433008000279008
K03892,0.0006410024608992491
K21572,0.000637200842245047
K01046,0.0006348839954562048
K06221,0.0006348022366347028
K18831,0.0006345264107244971
K05995,0.0006341909114518893
K06320,0.0006329092958734892
K02111,0.0006324169661023843
K01686,0.0006299049893506863
K19689,0.000629042876185448
K01012,0.0006264969591516197
K00651,0.0006251665824977941
K10440,0.000622838076550168
K01662,0.0006226649862673698
K01886,0.0006222568489337705
K00820,0.0006218618603986788
K00558,0.0006208534736038776
K04759,0.0006197906727269473
K02356,0.0006196375946976175
K01308,0.0006190665845398785
K06901,0.0006149522402934919
K04079,0.0006137403060464298
K18218,0.0006133926350351718
K01962,0.0006120991269120177
K07085,0.0006113762783449587
K02564,0.000611063998269571
K07497,0.000609660910524624
K22900,0.0006093845484064547
K05832,0.000608878849265466
K07568,0.0006076408758214681
K19055,0.0006062375784587768
K04083,0.0006060459512753044
K23518,0.000605411449928799
K03070,0.0006053182535293097
K02933,0.0005992941153831399
K04069,0.0005984350726257781
K02914,0.0005969926955815018
K05810,0.0005960235832852261
K02013,0.0005952204293802004
K01921,0.0005941358435472833
K07165,0.00059051355342735
K01449,0.0005899984660711373
K06384,0.0005898473394087455
K00798,0.0005888358847268301
K10439,0.0005883287130218987
K02231,0.000588284872776268
K00857,0.0005871781863268294
K00865,0.0005870184658046307
K01997,0.0005867866048360004
K06336,0.0005863181674042554
